prompt_id,prompt_class,prompt_subtype,pair_id,prompt_text,layer,head,token_count_actual,n_nodes,n_edges,lcc_size,density,mean_forman_curvature,mean_in_degree,mean_out_degree,max_in_degree,max_out_degree,avg_shortest_path_lcc,edge_weight_mean,edge_weight_std,row_entropy_mean,row_entropy_std
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,3,12,11,54,11,0.4909090909090909,42.202191910594216,4.909090909090909,4.909090909090909,9.0,10.0,1.7854451584114124,2.0150956499927224,0.8345026294034793,1.3722467303276062,0.6801629906601224
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,4,12,11,55,11,0.5,47.01076139329649,5.0,5.0,10.0,10.0,1.7265789665047442,2.071351118903717,0.8508004280506465,1.3351389646530152,0.677705953573041
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,5,12,11,55,11,0.5,49.44465848134957,5.0,5.0,10.0,10.0,1.6070013321688763,2.1104760583147155,0.9125013851706211,1.3081487834453582,0.6636033504569533
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,6,12,11,55,11,0.5,45.72943064276574,5.0,5.0,10.0,10.0,1.7885283965970624,2.0461102777550297,0.8274705959099029,1.36595561504364,0.6540272215863219
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,7,12,11,53,11,0.4818181818181818,49.151744908188235,4.818181818181818,4.818181818181818,9.0,10.0,1.4946487279423197,2.1748603396988067,1.0538899970545508,1.2278886973857879,0.6086799065482503
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,8,12,11,52,11,0.4727272727272727,55.80099871744265,4.7272727272727275,4.7272727272727275,10.0,10.0,1.4762857538776617,2.3241070974359426,1.2359518734198145,1.108583152294159,0.620625355026939
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,9,12,11,54,11,0.4909090909090909,49.98279207335068,4.909090909090909,4.909090909090909,9.0,10.0,1.671980282708004,2.1486425269855225,1.0202578755544789,1.2892998695373534,0.5920570273732205
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,10,12,11,50,11,0.45454545454545453,44.24813376971782,4.545454545454546,4.545454545454546,9.0,8.0,1.5360609658379867,2.2023235435941952,1.1812291006998035,1.1433829843997956,0.5995987099903876
A10,descriptive_baseline,scene,,The eager runner crossed the long bridge above the shallow creek.,11,11,12,11,49,11,0.44545454545454544,31.3899111486386,4.454545454545454,4.454545454545454,10.0,8.0,1.5367765479024857,2.215711525497303,1.1868657295952085,1.0841837227344513,0.6352718694643247
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,0,13,12,66,12,0.5,57.85923316175858,5.5,5.5,11.0,11.0,1.8966219424279167,2.194813631775786,0.8834833584650534,1.3910589001395486,0.6400317587870715
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,1,13,12,62,12,0.4696969696969697,59.025970556168936,5.166666666666667,5.166666666666667,10.0,11.0,1.4435992964517663,2.3547042840891668,1.167366553156462,1.2062779014760798,0.5946383150297065
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,2,13,12,65,12,0.49242424242424243,50.643962796063086,5.416666666666667,5.416666666666667,10.0,11.0,1.7823098979621097,2.109133359082469,0.8150938063116444,1.4450504237955266,0.683263106347233
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,3,13,12,65,12,0.49242424242424243,56.426223937442835,5.416666666666667,5.416666666666667,11.0,11.0,1.8489789064112498,2.194820077890374,0.9318700595276382,1.3935428911989385,0.6169141452520714
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,4,13,12,54,12,0.4090909090909091,11.36514499615209,4.5,4.5,10.0,9.0,1.5157176380809443,2.292601068820745,1.233510022627976,1.046739179979671,0.6110857659752694
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,5,13,12,58,12,0.4393939393939394,34.51712921666512,4.833333333333333,4.833333333333333,10.0,11.0,1.806371149395125,2.311704035291462,1.2754514796048908,1.204109782522375,0.5275871558557508
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,6,13,12,64,12,0.48484848484848486,65.2329850079689,5.333333333333333,5.333333333333333,10.0,11.0,1.2967525671206237,2.3661152114397503,1.1201860144060363,1.2102620168165727,0.6719002740163591
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,7,13,12,44,12,0.3333333333333333,6.9009067781326054,3.6666666666666665,3.6666666666666665,9.0,7.0,1.2267698506269846,2.297216655642855,1.4754421128440582,0.7894399789246646,0.4963675950773309
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,8,13,12,66,12,0.5,67.92806950576892,5.5,5.5,11.0,11.0,1.6336459177162277,2.3276944252247906,1.0921158749551276,1.3300538171421399,0.6148059292769622
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,9,13,12,66,12,0.5,55.53856970531626,5.5,5.5,11.0,11.0,1.9192525496261104,2.150255858733025,0.8610989671170314,1.4449909166856245,0.6630682204706642
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,10,13,12,65,12,0.49242424242424243,52.59403420340659,5.416666666666667,5.416666666666667,10.0,11.0,1.8204917562503429,2.1355271627684664,0.8667809792174769,1.4375202601606196,0.674606536257458
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",8,11,13,12,60,12,0.45454545454545453,51.58823393783031,5.0,5.0,9.0,11.0,1.4833299516648786,2.254467377643453,1.1147081450181526,1.237131032076749,0.5836663988774148
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,0,13,12,66,12,0.5,47.46372050795077,5.5,5.5,11.0,11.0,1.8992252936974607,2.027747745693917,0.664302232206775,1.5308773084120317,0.7194441796640603
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,1,13,12,66,12,0.5,57.715475729388785,5.5,5.5,11.0,11.0,1.7995642069968585,2.1834473406540673,0.9035906894415182,1.4205131422389636,0.6372894841285958
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,2,13,12,65,12,0.49242424242424243,60.66533729907638,5.416666666666667,5.416666666666667,10.0,11.0,1.5604648272363608,2.269632623046112,1.0134013932054533,1.310657335953279,0.7102181130809097
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,3,13,12,66,12,0.5,53.78045750533732,5.5,5.5,11.0,11.0,1.8965121961216378,2.1258027522576795,0.8180140585194856,1.4581663608551025,0.6855422725938469
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,4,13,12,66,12,0.5,53.00753905966796,5.5,5.5,11.0,11.0,1.9094165543750217,2.104284405262261,0.8264931397233276,1.4918448491529985,0.6763540446251691
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,5,13,12,66,12,0.5,58.45683289171113,5.5,5.5,11.0,11.0,1.735640460272277,2.195153208031299,0.9163561202359846,1.4037830937992444,0.6499115577612116
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,6,13,12,66,12,0.5,65.8971149087156,5.5,5.5,11.0,11.0,1.4835607994695916,2.3171847158438283,1.017872501559895,1.2935229756615378,0.6316606700600282
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,7,13,12,66,12,0.5,56.013192960886464,5.5,5.5,11.0,11.0,1.7231232276304689,2.163631611683512,0.8550407814909452,1.4161035797812722,0.6767442527728098
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,8,13,12,65,12,0.49242424242424243,57.76405476546977,5.416666666666667,5.416666666666667,10.0,11.0,1.808650133778606,2.2160738592320866,0.9687084529590099,1.378180812705647,0.6439032110443188
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,9,13,12,66,12,0.5,61.16524824803205,5.5,5.5,11.0,11.0,1.5959685240751817,2.238534607860058,0.9588629793687717,1.3670031807639382,0.6327805461353656
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,10,13,12,60,12,0.45454545454545453,49.28748376767423,5.0,5.0,10.0,11.0,1.6725700500242233,2.164243663901275,1.023862568294771,1.2999047149311413,0.6852068764025151
B01,logical_relational,conditional_comparison,,"If Alice is older than Bob, then Alice is the oldest.",11,11,13,12,66,12,0.5,55.30310820747742,5.5,5.5,11.0,11.0,1.8865796263294636,2.1458893275303366,0.8582720366014792,1.4421917958693071,0.685686701897249
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,0,12,11,55,11,0.5,46.04453681889464,5.0,5.0,10.0,10.0,1.8487136201945416,2.0495265144308874,0.8403076707610473,1.3678521692752839,0.6681925103792994
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,1,12,11,48,11,0.43636363636363634,25.866678671845737,4.363636363636363,4.363636363636363,9.0,10.0,0.8857742789107678,2.4172734818911374,1.3299020065823606,0.8909298092126846,0.5834089180859461
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,2,12,11,55,11,0.5,53.34132950555661,5.0,5.0,10.0,10.0,1.49616354071573,2.171179876546823,1.0044471125479608,1.2716722428798675,0.6844206682436601
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,3,12,11,55,11,0.5,59.18744777072198,5.0,5.0,10.0,10.0,1.4063356592294112,2.273925469133342,1.0978793559607134,1.1931591928005219,0.6192036020657268
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,4,12,11,51,11,0.4636363636363636,39.534506963922716,4.636363636363637,4.636363636363637,10.0,10.0,1.6144183929303366,2.2160474678162068,1.1642377783573044,1.1413309082388878,0.7091828278917446
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,5,12,11,52,11,0.4727272727272727,47.865572129971795,4.7272727272727275,4.7272727272727275,10.0,9.0,1.9407877715956563,2.1598510875511447,1.0779553908935262,1.2316552937030791,0.5673978433581907
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,6,12,11,52,11,0.4727272727272727,37.24338755162674,4.7272727272727275,4.7272727272727275,10.0,9.0,1.405799130395723,2.1995749742900013,1.0677345888202536,1.1530308961868285,0.63433700345647
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,7,12,11,47,11,0.42727272727272725,38.2893987203411,4.2727272727272725,4.2727272727272725,10.0,8.0,1.5365756726994733,2.487992990055993,1.4453878186424307,0.8526827067136764,0.5408268607712536
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,8,12,11,55,11,0.5,55.94091037077558,5.0,5.0,10.0,10.0,1.5648586963239146,2.213366928372828,1.0557976880021227,1.2547329246997834,0.6130796675138398
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,9,12,11,55,11,0.5,45.50258763595841,5.0,5.0,10.0,10.0,1.689584108339399,2.04652823243874,0.8107366029420896,1.3433756172657012,0.7705353997854483
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,10,12,11,55,11,0.5,47.86584463422356,5.0,5.0,10.0,10.0,1.6669038769066893,2.076814502261991,0.8930550617629697,1.352258676290512,0.6598808170378844
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",8,11,12,11,54,11,0.4909090909090909,49.742695808220965,4.909090909090909,4.909090909090909,10.0,10.0,1.4671826582009784,2.1664127641852367,0.9975062471720858,1.2347899377346039,0.6858791374026199
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,0,12,11,55,11,0.5,41.34956804573458,5.0,5.0,10.0,10.0,1.815096034461361,1.9643680955048781,0.7231460548220155,1.436451268196106,0.6979082842990996
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,1,12,11,55,11,0.5,39.146516451991886,5.0,5.0,10.0,10.0,1.8034291300860585,1.932125976893104,0.6337045103355164,1.4466505527496338,0.7059691862576278
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,2,12,11,55,11,0.5,45.5656224250415,5.0,5.0,10.0,10.0,1.7154818548029458,2.039317257352964,0.8333282341685494,1.3766356825828552,0.673826230922675
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,3,12,11,55,11,0.5,50.52970851574938,5.0,5.0,10.0,10.0,1.531296475185926,2.1329643302251844,0.9264219806736559,1.2873413741588593,0.6668769316416674
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,4,12,11,55,11,0.5,41.164879859899614,5.0,5.0,10.0,10.0,1.7062561380762913,1.966522518648747,0.7024340957325488,1.4230998396873473,0.6940124322716622
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,5,12,11,53,11,0.4818181818181818,43.06360154133107,4.818181818181818,4.818181818181818,9.0,10.0,1.7195111241449326,2.053942635673102,0.9438034607803849,1.3379223108291627,0.6382963746411162
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,6,12,11,55,11,0.5,53.98536292687381,5.0,5.0,10.0,10.0,1.4050510768560311,2.199149122932199,0.9784171024937447,1.2284500658512116,0.6102986884347243
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,7,12,11,55,11,0.5,49.49309415901213,5.0,5.0,10.0,10.0,1.5954805833797003,2.108361870814763,0.9204481357165634,1.3072191447019577,0.7188379103687366
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,8,12,11,55,11,0.5,50.24672216407982,5.0,5.0,10.0,10.0,1.9113790090954286,2.120171275021712,0.9389625573639995,1.3190632462501526,0.6364440362922186
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,9,12,11,55,11,0.5,47.32166375504015,5.0,5.0,10.0,10.0,1.5534514869430636,2.0781297872923346,0.8546326397469463,1.3321109175682069,0.6535023602159049
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,10,12,11,55,11,0.5,47.96119460995756,5.0,5.0,10.0,10.0,1.5851616579165173,2.0899794901460123,0.8674481759858912,1.3077156245708466,0.7142543274321201
B02,logical_relational,conditional_set,,"If every rose is red, then this flower is red.",11,11,12,11,55,11,0.5,44.102151036554375,5.0,5.0,10.0,10.0,1.7528778458360228,2.02552922599166,0.7654416240062931,1.359198123216629,0.7132317504712955
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,0,12,11,55,11,0.5,42.48928908943572,5.0,5.0,10.0,10.0,1.7886024977466473,1.9910420422859518,0.7378758509595198,1.3971388161182403,0.7058948520235886
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,1,12,11,53,11,0.4818181818181818,63.04137734474889,4.818181818181818,4.818181818181818,10.0,9.0,1.2342582852723893,2.4225684657876654,1.255607335212412,1.0335929453372956,0.5819309473456491
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,2,12,11,55,11,0.5,45.62575532072271,5.0,5.0,10.0,10.0,1.7025927284192266,2.0440935699215625,0.8254551979718917,1.3652216851711274,0.6841261181561472
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,3,12,11,55,11,0.5,53.280485454237564,5.0,5.0,10.0,10.0,1.631264679693689,2.175700965604129,0.9909650776573935,1.2768464922904967,0.5912538563895486
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,4,12,11,50,11,0.45454545454545453,16.424806172164082,4.545454545454546,4.545454545454546,9.0,8.0,1.7180620790056569,2.321997547301917,1.3361603921095644,1.104343831539154,0.5487556167868936
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,5,12,11,47,11,0.42727272727272725,38.92507121691555,4.2727272727272725,4.2727272727272725,8.0,9.0,1.8285458619945612,2.1419745583525454,1.2090652491935752,1.1146605610847473,0.514965921281375
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,6,12,11,54,11,0.4909090909090909,39.531402651605056,4.909090909090909,4.909090909090909,10.0,9.0,1.5989718695044655,2.1526510437395814,0.985342179188497,1.2524097919464112,0.6513553492165897
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,7,12,11,48,11,0.43636363636363634,15.03184124591723,4.363636363636363,4.363636363636363,10.0,8.0,1.623329351188611,2.4106248242599886,1.3520133246902275,0.91149782538414,0.5546626502154375
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,8,12,11,55,11,0.5,51.39974215557118,5.0,5.0,10.0,10.0,1.6259499932865338,2.143296544443706,0.9548386417357595,1.2810194507241248,0.7100342999969629
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,9,12,11,55,11,0.5,42.755434483664835,5.0,5.0,10.0,10.0,1.6832870123328205,2.000049314521695,0.733461342145185,1.3779968857765197,0.7299361863412706
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,10,12,11,55,11,0.5,47.35168367016368,5.0,5.0,10.0,10.0,1.6712657855578297,2.073530169469961,0.867896274958791,1.3448943674564362,0.6391019186379915
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",8,11,12,11,51,11,0.4636363636363636,37.68079220937171,4.636363636363637,4.636363636363637,10.0,9.0,1.350849396490685,2.228307404859295,1.1307729290407724,1.1228239566087723,0.6243461245957675
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,0,12,11,55,11,0.5,42.72329571442894,5.0,5.0,10.0,10.0,1.803562778939662,1.9828298621504417,0.7772911235270799,1.429710477590561,0.6909081599989845
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,1,12,11,55,11,0.5,40.674357202610615,5.0,5.0,10.0,10.0,1.7655899326059363,1.958349663772688,0.6859834344726826,1.4259890615940094,0.6968455322239077
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,2,12,11,55,11,0.5,55.168908749098115,5.0,5.0,10.0,10.0,1.3994483009261425,2.2128297753405404,1.0147728282305772,1.2260234594345092,0.6513376680642428
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,3,12,11,55,11,0.5,49.54279306728804,5.0,5.0,10.0,10.0,1.7265756234723977,2.108810873323429,0.9224535469300651,1.3156231671571732,0.7195851039534013
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,4,12,11,55,11,0.5,45.751859708313816,5.0,5.0,10.0,10.0,1.7375333697553395,2.0441026605390387,0.8340320761661658,1.3645495116710662,0.6825012444393206
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,5,12,11,55,11,0.5,48.858591642696446,5.0,5.0,10.0,10.0,1.696085778020447,2.0913692059251243,0.9209262294685102,1.3482122778892518,0.6471882204411579
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,6,12,11,55,11,0.5,48.915176890481824,5.0,5.0,10.0,10.0,1.6536424208297036,2.102778054130056,0.8976482009484429,1.3193158864974976,0.6411443630237702
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,7,12,11,55,11,0.5,44.97734101456299,5.0,5.0,10.0,10.0,1.7761998433809925,2.02246745264948,0.8352057116712935,1.3919242739677429,0.7187918550166601
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,8,12,11,55,11,0.5,43.6110768897936,5.0,5.0,10.0,10.0,1.8223932060512404,2.00802382161048,0.7760432951121794,1.3917777717113495,0.6893724787966552
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,9,12,11,55,11,0.5,47.121675881153145,5.0,5.0,10.0,10.0,1.7412071636986364,2.0684599646256423,0.8652189879084776,1.3487715601921082,0.6709347766404772
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,10,12,11,55,11,0.5,53.30896544547244,5.0,5.0,10.0,10.0,1.6327115500936296,2.170973357685912,1.0030776367189866,1.2771229565143585,0.6790348894899937
B03,logical_relational,conditional_negation,,"If no bird can swim, then this duck cannot swim.",11,11,12,11,55,11,0.5,50.07233807597382,5.0,5.0,10.0,10.0,1.7118729622683688,2.127632638574148,0.9108427507213043,1.2784777134656906,0.7077810818044907
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,0,19,18,145,18,0.4738562091503268,99.63420983647913,8.055555555555555,8.055555555555555,16.0,16.0,2.197003255218579,2.6373561142770794,0.9390143949434212,1.6413925658254063,0.7378347906442884
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,1,19,18,118,18,0.38562091503267976,69.42814093022963,6.555555555555555,6.555555555555555,14.0,16.0,1.8021458648331679,2.73231354397832,1.2742553721557592,1.3047137540929459,0.5995150087609776
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,2,19,18,149,18,0.4869281045751634,121.81187983179574,8.277777777777779,8.277777777777779,16.0,17.0,2.2391057102499268,2.6472609894996637,1.0026983427474998,1.7357181871638578,0.6918315361376567
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,3,19,18,136,18,0.4444444444444444,95.78479993721352,7.555555555555555,7.555555555555555,15.0,16.0,2.0414050511384847,2.650217849446086,1.0718022438871673,1.581772408064674,0.6553220530004875
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,4,19,18,101,18,0.3300653594771242,42.721859527140815,5.611111111111111,5.611111111111111,11.0,12.0,1.8918523717547733,2.640052058689607,1.282515675991199,1.0845589181956123,0.6117700756535368
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,5,19,18,114,18,0.37254901960784315,49.22683551306135,6.333333333333333,6.333333333333333,12.0,13.0,2.301503917279041,2.556806113510755,1.167785120224327,1.3824981310788322,0.5406527565842462
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,6,19,18,129,18,0.4215686274509804,90.25475336281046,7.166666666666667,7.166666666666667,14.0,16.0,1.946754361830046,2.605269163090787,1.0667666765841661,1.5100877249942106,0.7444641169950768
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,7,19,18,93,18,0.30392156862745096,27.758581436488956,5.166666666666667,5.166666666666667,10.0,10.0,2.259284053499734,2.559026211318733,1.3523502749171232,1.0827134847640991,0.5407670038455875
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,8,19,18,136,18,0.4444444444444444,84.02113084090858,7.555555555555555,7.555555555555555,15.0,15.0,2.1552140689581574,2.57555748173767,1.0202731935319493,1.6509340160033281,0.6941624918171031
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,9,19,18,152,18,0.49673202614379086,118.37119705597802,8.444444444444445,8.444444444444445,16.0,17.0,2.1792245205419074,2.587173337957582,0.8529564401584704,1.763380979790407,0.7539134624770302
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,10,19,18,147,18,0.4803921568627451,117.30028663710986,8.166666666666666,8.166666666666666,15.0,17.0,2.273408539031155,2.6436669726643927,0.9799834978745829,1.6994709968566895,0.7058994220347692
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",8,11,19,18,128,18,0.41830065359477125,80.23050444621497,7.111111111111111,7.111111111111111,13.0,17.0,2.1892382242697943,2.495401128301555,0.9935406955269348,1.6176187080495499,0.6019624739922333
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,0,19,18,152,18,0.49673202614379086,109.88357865799368,8.444444444444445,8.444444444444445,16.0,17.0,2.3930697367396885,2.5030611333688446,0.7862201528450857,1.8657152933232926,0.7520072580379618
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,1,19,18,149,18,0.4869281045751634,110.37656394598685,8.277777777777779,8.277777777777779,16.0,17.0,2.2750655671038427,2.5507280541464,0.8566211402356451,1.783966131070081,0.7339051002997448
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,2,19,18,139,18,0.4542483660130719,108.50115766650451,7.722222222222222,7.722222222222222,15.0,17.0,1.6859581116500095,2.6928491486580564,1.0470268787079986,1.525473233531503,0.7433193078607818
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,3,19,18,139,18,0.4542483660130719,98.46412818214345,7.722222222222222,7.722222222222222,15.0,17.0,2.3145880392077536,2.605695339959811,1.0215541263413261,1.6560074651942533,0.6647942214349413
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,4,19,18,139,18,0.4542483660130719,92.92959387748758,7.722222222222222,7.722222222222222,15.0,17.0,2.270047984739464,2.5085232903112065,0.9164250900440007,1.7458206274930168,0.6749992537027354
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,5,19,18,134,18,0.43790849673202614,84.44245742443333,7.444444444444445,7.444444444444445,15.0,16.0,2.1777973016896657,2.492301092338883,0.9483247655829874,1.696704387664795,0.6713185663626928
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,6,19,18,141,18,0.46078431372549017,106.73615509616411,7.833333333333333,7.833333333333333,16.0,17.0,2.0064973574466047,2.6375900926667337,0.9800654064518356,1.6032240355716032,0.7083599038146924
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,7,19,18,146,18,0.477124183006536,105.49585594149487,8.11111111111111,8.11111111111111,16.0,17.0,2.2910222505841213,2.556141399192642,0.9091305828555138,1.771742045879364,0.7121801621266464
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,8,19,18,138,18,0.45098039215686275,108.2901244766161,7.666666666666667,7.666666666666667,14.0,17.0,1.9112947668314262,2.6892778891525704,1.0847537201994755,1.550214287112741,0.6903546616755944
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,9,19,18,141,18,0.46078431372549017,114.35997961539526,7.833333333333333,7.833333333333333,16.0,17.0,1.9435742580082829,2.7301164871392163,1.0721548452164797,1.5360712444081026,0.6927270292636223
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,10,19,18,121,18,0.3954248366013072,42.64760849299257,6.722222222222222,6.722222222222222,13.0,15.0,1.9319368637933343,2.4633333326429674,1.039908510433312,1.5518464971991146,0.654108038244228
B04,logical_relational,transitive_comparison,,"If Carl is taller than Dana, and Dana is taller than Eric, then Carl is tallest.",11,11,19,18,137,18,0.4477124183006536,91.26879736445646,7.611111111111111,7.611111111111111,15.0,17.0,2.172059646365247,2.5765989529556395,1.0112271764858474,1.6699266714208267,0.6713443554180205
