prompt_id,prompt_class,prompt_subtype,pair_id,prompt_text,layer,head,payload_path
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,5,results\qwen_0p5b\graph_payloads\B05_layer0_head5.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,6,results\qwen_0p5b\graph_payloads\B05_layer0_head6.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,7,results\qwen_0p5b\graph_payloads\B05_layer0_head7.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,8,results\qwen_0p5b\graph_payloads\B05_layer0_head8.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,9,results\qwen_0p5b\graph_payloads\B05_layer0_head9.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,10,results\qwen_0p5b\graph_payloads\B05_layer0_head10.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,11,results\qwen_0p5b\graph_payloads\B05_layer0_head11.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,12,results\qwen_0p5b\graph_payloads\B05_layer0_head12.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",0,13,results\qwen_0p5b\graph_payloads\B05_layer0_head13.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,0,results\qwen_0p5b\graph_payloads\B05_layer8_head0.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,1,results\qwen_0p5b\graph_payloads\B05_layer8_head1.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,2,results\qwen_0p5b\graph_payloads\B05_layer8_head2.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,3,results\qwen_0p5b\graph_payloads\B05_layer8_head3.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,4,results\qwen_0p5b\graph_payloads\B05_layer8_head4.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,5,results\qwen_0p5b\graph_payloads\B05_layer8_head5.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,6,results\qwen_0p5b\graph_payloads\B05_layer8_head6.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,7,results\qwen_0p5b\graph_payloads\B05_layer8_head7.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,8,results\qwen_0p5b\graph_payloads\B05_layer8_head8.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,9,results\qwen_0p5b\graph_payloads\B05_layer8_head9.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,10,results\qwen_0p5b\graph_payloads\B05_layer8_head10.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,11,results\qwen_0p5b\graph_payloads\B05_layer8_head11.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,12,results\qwen_0p5b\graph_payloads\B05_layer8_head12.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",8,13,results\qwen_0p5b\graph_payloads\B05_layer8_head13.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,0,results\qwen_0p5b\graph_payloads\B05_layer15_head0.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,1,results\qwen_0p5b\graph_payloads\B05_layer15_head1.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,2,results\qwen_0p5b\graph_payloads\B05_layer15_head2.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,3,results\qwen_0p5b\graph_payloads\B05_layer15_head3.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,4,results\qwen_0p5b\graph_payloads\B05_layer15_head4.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,5,results\qwen_0p5b\graph_payloads\B05_layer15_head5.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,6,results\qwen_0p5b\graph_payloads\B05_layer15_head6.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,7,results\qwen_0p5b\graph_payloads\B05_layer15_head7.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,8,results\qwen_0p5b\graph_payloads\B05_layer15_head8.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,9,results\qwen_0p5b\graph_payloads\B05_layer15_head9.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,10,results\qwen_0p5b\graph_payloads\B05_layer15_head10.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,11,results\qwen_0p5b\graph_payloads\B05_layer15_head11.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,12,results\qwen_0p5b\graph_payloads\B05_layer15_head12.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",15,13,results\qwen_0p5b\graph_payloads\B05_layer15_head13.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,0,results\qwen_0p5b\graph_payloads\B05_layer23_head0.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,1,results\qwen_0p5b\graph_payloads\B05_layer23_head1.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,2,results\qwen_0p5b\graph_payloads\B05_layer23_head2.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,3,results\qwen_0p5b\graph_payloads\B05_layer23_head3.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,4,results\qwen_0p5b\graph_payloads\B05_layer23_head4.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,5,results\qwen_0p5b\graph_payloads\B05_layer23_head5.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,6,results\qwen_0p5b\graph_payloads\B05_layer23_head6.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,7,results\qwen_0p5b\graph_payloads\B05_layer23_head7.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,8,results\qwen_0p5b\graph_payloads\B05_layer23_head8.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,9,results\qwen_0p5b\graph_payloads\B05_layer23_head9.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,10,results\qwen_0p5b\graph_payloads\B05_layer23_head10.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,11,results\qwen_0p5b\graph_payloads\B05_layer23_head11.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,12,results\qwen_0p5b\graph_payloads\B05_layer23_head12.json
B05,logical_relational,conditional_order,,"If the lamp is above the desk, then the desk is below the lamp.",23,13,results\qwen_0p5b\graph_payloads\B05_layer23_head13.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,0,results\qwen_0p5b\graph_payloads\B06_layer0_head0.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,1,results\qwen_0p5b\graph_payloads\B06_layer0_head1.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,2,results\qwen_0p5b\graph_payloads\B06_layer0_head2.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,3,results\qwen_0p5b\graph_payloads\B06_layer0_head3.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,4,results\qwen_0p5b\graph_payloads\B06_layer0_head4.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,5,results\qwen_0p5b\graph_payloads\B06_layer0_head5.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,6,results\qwen_0p5b\graph_payloads\B06_layer0_head6.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,7,results\qwen_0p5b\graph_payloads\B06_layer0_head7.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,8,results\qwen_0p5b\graph_payloads\B06_layer0_head8.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,9,results\qwen_0p5b\graph_payloads\B06_layer0_head9.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,10,results\qwen_0p5b\graph_payloads\B06_layer0_head10.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,11,results\qwen_0p5b\graph_payloads\B06_layer0_head11.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,12,results\qwen_0p5b\graph_payloads\B06_layer0_head12.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",0,13,results\qwen_0p5b\graph_payloads\B06_layer0_head13.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,0,results\qwen_0p5b\graph_payloads\B06_layer8_head0.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,1,results\qwen_0p5b\graph_payloads\B06_layer8_head1.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,2,results\qwen_0p5b\graph_payloads\B06_layer8_head2.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,3,results\qwen_0p5b\graph_payloads\B06_layer8_head3.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,4,results\qwen_0p5b\graph_payloads\B06_layer8_head4.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,5,results\qwen_0p5b\graph_payloads\B06_layer8_head5.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,6,results\qwen_0p5b\graph_payloads\B06_layer8_head6.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,7,results\qwen_0p5b\graph_payloads\B06_layer8_head7.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,8,results\qwen_0p5b\graph_payloads\B06_layer8_head8.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,9,results\qwen_0p5b\graph_payloads\B06_layer8_head9.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,10,results\qwen_0p5b\graph_payloads\B06_layer8_head10.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,11,results\qwen_0p5b\graph_payloads\B06_layer8_head11.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,12,results\qwen_0p5b\graph_payloads\B06_layer8_head12.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",8,13,results\qwen_0p5b\graph_payloads\B06_layer8_head13.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,0,results\qwen_0p5b\graph_payloads\B06_layer15_head0.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,1,results\qwen_0p5b\graph_payloads\B06_layer15_head1.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,2,results\qwen_0p5b\graph_payloads\B06_layer15_head2.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,3,results\qwen_0p5b\graph_payloads\B06_layer15_head3.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,4,results\qwen_0p5b\graph_payloads\B06_layer15_head4.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,5,results\qwen_0p5b\graph_payloads\B06_layer15_head5.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,6,results\qwen_0p5b\graph_payloads\B06_layer15_head6.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,7,results\qwen_0p5b\graph_payloads\B06_layer15_head7.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,8,results\qwen_0p5b\graph_payloads\B06_layer15_head8.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,9,results\qwen_0p5b\graph_payloads\B06_layer15_head9.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,10,results\qwen_0p5b\graph_payloads\B06_layer15_head10.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,11,results\qwen_0p5b\graph_payloads\B06_layer15_head11.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,12,results\qwen_0p5b\graph_payloads\B06_layer15_head12.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",15,13,results\qwen_0p5b\graph_payloads\B06_layer15_head13.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,0,results\qwen_0p5b\graph_payloads\B06_layer23_head0.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,1,results\qwen_0p5b\graph_payloads\B06_layer23_head1.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,2,results\qwen_0p5b\graph_payloads\B06_layer23_head2.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,3,results\qwen_0p5b\graph_payloads\B06_layer23_head3.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,4,results\qwen_0p5b\graph_payloads\B06_layer23_head4.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,5,results\qwen_0p5b\graph_payloads\B06_layer23_head5.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,6,results\qwen_0p5b\graph_payloads\B06_layer23_head6.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,7,results\qwen_0p5b\graph_payloads\B06_layer23_head7.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,8,results\qwen_0p5b\graph_payloads\B06_layer23_head8.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,9,results\qwen_0p5b\graph_payloads\B06_layer23_head9.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,10,results\qwen_0p5b\graph_payloads\B06_layer23_head10.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,11,results\qwen_0p5b\graph_payloads\B06_layer23_head11.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,12,results\qwen_0p5b\graph_payloads\B06_layer23_head12.json
B06,logical_relational,conditional_identity,,"If the key opens the chest, then the chest opens with the key.",23,13,results\qwen_0p5b\graph_payloads\B06_layer23_head13.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,0,results\qwen_0p5b\graph_payloads\B07_layer0_head0.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,1,results\qwen_0p5b\graph_payloads\B07_layer0_head1.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,2,results\qwen_0p5b\graph_payloads\B07_layer0_head2.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,3,results\qwen_0p5b\graph_payloads\B07_layer0_head3.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,4,results\qwen_0p5b\graph_payloads\B07_layer0_head4.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,5,results\qwen_0p5b\graph_payloads\B07_layer0_head5.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,6,results\qwen_0p5b\graph_payloads\B07_layer0_head6.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,7,results\qwen_0p5b\graph_payloads\B07_layer0_head7.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,8,results\qwen_0p5b\graph_payloads\B07_layer0_head8.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,9,results\qwen_0p5b\graph_payloads\B07_layer0_head9.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,10,results\qwen_0p5b\graph_payloads\B07_layer0_head10.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,11,results\qwen_0p5b\graph_payloads\B07_layer0_head11.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,12,results\qwen_0p5b\graph_payloads\B07_layer0_head12.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",0,13,results\qwen_0p5b\graph_payloads\B07_layer0_head13.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,0,results\qwen_0p5b\graph_payloads\B07_layer8_head0.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,1,results\qwen_0p5b\graph_payloads\B07_layer8_head1.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,2,results\qwen_0p5b\graph_payloads\B07_layer8_head2.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,3,results\qwen_0p5b\graph_payloads\B07_layer8_head3.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,4,results\qwen_0p5b\graph_payloads\B07_layer8_head4.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,5,results\qwen_0p5b\graph_payloads\B07_layer8_head5.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,6,results\qwen_0p5b\graph_payloads\B07_layer8_head6.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,7,results\qwen_0p5b\graph_payloads\B07_layer8_head7.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,8,results\qwen_0p5b\graph_payloads\B07_layer8_head8.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,9,results\qwen_0p5b\graph_payloads\B07_layer8_head9.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,10,results\qwen_0p5b\graph_payloads\B07_layer8_head10.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,11,results\qwen_0p5b\graph_payloads\B07_layer8_head11.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,12,results\qwen_0p5b\graph_payloads\B07_layer8_head12.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",8,13,results\qwen_0p5b\graph_payloads\B07_layer8_head13.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,0,results\qwen_0p5b\graph_payloads\B07_layer15_head0.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,1,results\qwen_0p5b\graph_payloads\B07_layer15_head1.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,2,results\qwen_0p5b\graph_payloads\B07_layer15_head2.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,3,results\qwen_0p5b\graph_payloads\B07_layer15_head3.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,4,results\qwen_0p5b\graph_payloads\B07_layer15_head4.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,5,results\qwen_0p5b\graph_payloads\B07_layer15_head5.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,6,results\qwen_0p5b\graph_payloads\B07_layer15_head6.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,7,results\qwen_0p5b\graph_payloads\B07_layer15_head7.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,8,results\qwen_0p5b\graph_payloads\B07_layer15_head8.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,9,results\qwen_0p5b\graph_payloads\B07_layer15_head9.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,10,results\qwen_0p5b\graph_payloads\B07_layer15_head10.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,11,results\qwen_0p5b\graph_payloads\B07_layer15_head11.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,12,results\qwen_0p5b\graph_payloads\B07_layer15_head12.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",15,13,results\qwen_0p5b\graph_payloads\B07_layer15_head13.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,0,results\qwen_0p5b\graph_payloads\B07_layer23_head0.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,1,results\qwen_0p5b\graph_payloads\B07_layer23_head1.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,2,results\qwen_0p5b\graph_payloads\B07_layer23_head2.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,3,results\qwen_0p5b\graph_payloads\B07_layer23_head3.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,4,results\qwen_0p5b\graph_payloads\B07_layer23_head4.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,5,results\qwen_0p5b\graph_payloads\B07_layer23_head5.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,6,results\qwen_0p5b\graph_payloads\B07_layer23_head6.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,7,results\qwen_0p5b\graph_payloads\B07_layer23_head7.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,8,results\qwen_0p5b\graph_payloads\B07_layer23_head8.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,9,results\qwen_0p5b\graph_payloads\B07_layer23_head9.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,10,results\qwen_0p5b\graph_payloads\B07_layer23_head10.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,11,results\qwen_0p5b\graph_payloads\B07_layer23_head11.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,12,results\qwen_0p5b\graph_payloads\B07_layer23_head12.json
B07,logical_relational,conditional_membership,,"If every square is blue, then this tile is blue.",23,13,results\qwen_0p5b\graph_payloads\B07_layer23_head13.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,0,results\qwen_0p5b\graph_payloads\B08_layer0_head0.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,1,results\qwen_0p5b\graph_payloads\B08_layer0_head1.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,2,results\qwen_0p5b\graph_payloads\B08_layer0_head2.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,3,results\qwen_0p5b\graph_payloads\B08_layer0_head3.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,4,results\qwen_0p5b\graph_payloads\B08_layer0_head4.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,5,results\qwen_0p5b\graph_payloads\B08_layer0_head5.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,6,results\qwen_0p5b\graph_payloads\B08_layer0_head6.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,7,results\qwen_0p5b\graph_payloads\B08_layer0_head7.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,8,results\qwen_0p5b\graph_payloads\B08_layer0_head8.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,9,results\qwen_0p5b\graph_payloads\B08_layer0_head9.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,10,results\qwen_0p5b\graph_payloads\B08_layer0_head10.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,11,results\qwen_0p5b\graph_payloads\B08_layer0_head11.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,12,results\qwen_0p5b\graph_payloads\B08_layer0_head12.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",0,13,results\qwen_0p5b\graph_payloads\B08_layer0_head13.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,0,results\qwen_0p5b\graph_payloads\B08_layer8_head0.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,1,results\qwen_0p5b\graph_payloads\B08_layer8_head1.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,2,results\qwen_0p5b\graph_payloads\B08_layer8_head2.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,3,results\qwen_0p5b\graph_payloads\B08_layer8_head3.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,4,results\qwen_0p5b\graph_payloads\B08_layer8_head4.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,5,results\qwen_0p5b\graph_payloads\B08_layer8_head5.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,6,results\qwen_0p5b\graph_payloads\B08_layer8_head6.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,7,results\qwen_0p5b\graph_payloads\B08_layer8_head7.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,8,results\qwen_0p5b\graph_payloads\B08_layer8_head8.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,9,results\qwen_0p5b\graph_payloads\B08_layer8_head9.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,10,results\qwen_0p5b\graph_payloads\B08_layer8_head10.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,11,results\qwen_0p5b\graph_payloads\B08_layer8_head11.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,12,results\qwen_0p5b\graph_payloads\B08_layer8_head12.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",8,13,results\qwen_0p5b\graph_payloads\B08_layer8_head13.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",15,0,results\qwen_0p5b\graph_payloads\B08_layer15_head0.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",15,1,results\qwen_0p5b\graph_payloads\B08_layer15_head1.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",15,2,results\qwen_0p5b\graph_payloads\B08_layer15_head2.json
B08,logical_relational,conditional_exclusion,,"If no cat is silent, then this kitten is not silent.",15,3,results\qwen_0p5b\graph_payloads\B08_layer15_head3.json
